ID,Región,Comuna,Especie,Altura_m,Diametro_cm,Densidad_Arboles_ha,Carbono_Almacenado_tn,Indice_de_Vigor,Edad_Aprox_Anios,Cobertura_Copa_%
28,Los Lagoss,Validvia,L. sempervirens,21.50156596067796,29.29283524219917,318,51.32618566552719,0.00856921081074069,82,40.9132449464465
29,magallanes,Valdvia,Fitzroya cupressoides,12.201340439299466,45.94640641216314,156,65.12108041736231,0.04779970965774927,104,42.50584254764634
30,Magallane,coihaique,Fitzroya cupres.,16.91213280867555,29.972798048908874,382,51.069194085264115,0.19149340993080233,42,23.347058753666772
31,LosRios,punta arenas,Nothofagus dombeyi,7.995403359454355,38.079565491594416,558,52.43531841224716,0.1673013799931501,20,11.846838444141614
32,Los Ríoos,Punta Arenas,F. cupressoides,15.302213949629067,23.825436972832712,212,34.1401609578185,0.18119445946918267,25,20.670498931019424
33,Magallanes,PuertoMontt,NothofagusDombeyi,14.081684837487666,37.1601734336426,232,47.989106692773056,0.6719438858486502,96,62.36971966376441
34,Los Lagos,coihaique,FitzroyaCupressoides,10.826183053038022,24.510806401946986,170,43.67368292585904,0.4594833010501653,101,74.183105309095
35,los lagos,Pto Montt,FitzroyaCupressoides,12.657212568370705,11.035776239403276,182,60.22461445460728,0.9917788783346931,10,89.05627941815793
36,Los Ríoos,punta arenas,Nothofagus dombey,12.165062620952865,29.924171120789584,156,38.53149525195954,0.22688591480294484,45,37.70908024867954
37,Magallanes,Puerto Montt,NothofagusPumilio,9.341316403411824,25.29696857396038,475,37.0901661123315,0.31083010102749464,19,57.95033778088814
38,Los Ríoos,Coyhaique,Fitzroya cupres.,10.709263770516685,13.752186406027377,448,54.76143795721023,0.984240716801649,112,84.97159734520976
39,Los Ríos,coyhaique,L. sempervirens,7.790777870001437,31.914928516731738,370,79.70154581559409,0.831758140802247,7,23.36334250705221
40,Aysen,Coyaique,N. pumilio,19.28665382780309,21.064735150466785,582,47.36077064038005,0.46979922067853275,47,67.41164690741941
41,Aysén,valdivia,Nothofagus dombey,10.339436267718655,60.92641278462682,210,52.52312609345748,0.5545968855459897,51,70.39829865193306
42,Aysenn,PuertoMontt,Nothofagus pumilio,8.889895642149229,15.355577665863326,456,64.22032772532178,0.8431779206528405,103,17.118042869547068
43,LosLagos,Punta Arenas,NothofagusObliqua,19.207523399079985,17.870750575498604,474,57.64855847922908,0.48098024604632805,18,78.89995081464521
44,Magallane,punta arenas,NothofagusObliqua,16.84810177169665,38.695511066477906,175,57.74719220573296,0.20602372358208432,70,75.0484037688675
45,Magallane,Pta. Arenas,FitzroyaCupressoides,19.022505279744795,28.66978119359911,257,48.57211322122993,0.8284445385543855,33,12.672240526194756
46,Magalanes,Valdvia,Fitzroya cupres.,19.580416120983273,38.49202309262218,119,48.863972258326086,0.5377724912756434,8,17.28675319040412
47,magallanes,valdivia,L. sempervirens,24.687274484692118,33.80391053897901,520,38.672771934102066,0.1530425971638213,30,13.930151511348186
48,aysen,Coyhaique,NothofagusPumilio,14.219801166534078,24.17692872068818,230,57.295598814520744,0.5055858311843976,119,36.77948254394898
49,los lagos,Punta Arenas,N. obliqua,7.711961605022463,16.209076069203682,428,56.95331644997964,0.4132033805968588,16,50.743119254394095
50,Los Lagoss,Valdivia,FitzroyaCupressoides,16.355189003810626,40.71083080728032,221,60.75746791540704,0.876842531881758,6,52.5878182363703
51,Aysen,coyhaique,NothofagusPumilio,11.654976885600913,17.115498144107004,140,42.67843294169982,0.1260554313607034,21,31.413340781555412
52,los lagos,Pta Arenas,Fitzroya cupres.,10.212473583422296,35.58905961164161,266,62.45201599067909,0.8752098044480255,39,82.92775092482194
53,Aysenn,Pto. Montt,Fitzroya cupressoides,15.499625861086205,39.189987572568484,509,67.00002182221905,0.5122110168102847,14,39.46102318975306
54,magallanes,Coyaique,Nothofagus oblqua,19.328763665047948,28.730821959700393,229,31.790628225856093,0.40436442998114763,116,13.6440124772282
55,Aysén,valdivia,NothofagusObliqua,10.820025792018583,26.95852464312197,122,45.54691130963891,0.16196718440294033,90,34.01816892331091
56,magallanes,valdivia,FitzroyaCupressoides,21.371940436658594,20.1627389533898,378,67.62535372941258,0.7008179626386793,109,52.48875380353244
57,magallanes,Coyhaique,Nothofagus dombeyi,10.05193020498592,34.62742716704302,350,40.25666450220672,0.9268067091100405,47,42.65774580705856
58,LosRios,coihaique,F. cupressoides,13.780483893372685,-0.4592883108161203,568,57.9314379077501,0.3753773538993198,25,31.907401527940735
59,Aysenn,Valdvia,F. cupressoides,16.93153940890434,37.157263390568104,499,50.12864003003647,0.24158500067083344,19,20.50585998114539
60,LosRios,PuertoMontt,LaureliaSempervirens,13.060503956579709,31.19476340975714,108,54.96318982135263,0.554866916999157,39,75.53316000769838
61,Aysen,punta arenas,L. sempervirens,6.1199883053073165,27.771843002803177,112,50.58584454038317,0.7961859484338702,116,89.69161936993535
62,Aysen,Pto. Montt,LaureliaSempervirens,19.637037458944025,32.42302274663847,511,61.192564768464074,0.0037676945505330517,89,36.36337068191057
63,LosRios,coyhaique,Nothofagus dombeyi,11.882678298219865,16.264436080678713,510,34.67724296204183,0.6313774363954292,89,40.52968353412831
64,LosRios,Puerto Montt,Nothofagus dombeyi,18.724492246968463,5.8700731192411695,406,36.300151338165705,0.5965160006986309,89,59.443001974156566
65,aysen,Valdivia,FitzroyaCupressoides,8.679279324861689,34.68575069953962,419,71.96770325400286,0.31815218580416005,64,67.47531797884331
66,LosLagos,coihaique,Laurelia sempervirens,9.532817089517941,43.165461721846896,151,81.50544919977978,0.45142300360497034,48,41.3623627842873
67,Magallane,Pta Arenas,Nothofagus dombey,19.312167047776786,12.605980280632629,308,49.91870842060457,0.24696322416182093,100,82.39436135854521
68,Los Ríoos,Valdvia,Nothofagus oblqua,16.70254046371012,19.47519923003587,137,75.72899063227564,0.7898857379518428,9,54.80031913831347
69,Magallanes,Valdvia,Fitzroya cupressoides,12.807071446576618,37.52324893027437,199,38.423380294797155,0.6345349333661077,107,46.03120611247448
70,los lagos,punta arenas,NothofagusPumilio,16.775157990854186,33.588897599468524,292,42.02621174771064,0.5327116220389853,77,61.73382025279241
71,los lagos,punta arenas,FitzroyaCupressoides,10.22980432227821,59.63108456306708,501,71.86231267618058,0.3925261984178272,22,86.22430785993386
72,los lagos,Pto. Montt,Nothofagus pumilio,15.551295587444546,40.756574688258986,290,62.06159792935038,0.29138438602073213,25,73.56418355373644
73,LosRios,Coyaique,L. sempervirens,15.642769616950327,38.35424471893049,150,74.09640646898387,0.8227364860434314,76,13.201050442809947
74,LosLagos,Pta. Arenas,Nothofagus pumilo,13.131091974044857,22.362113000051174,492,57.028336535885074,0.451407670433569,112,36.58479285919677
75,LosRios,Pta Arenas,L. sempervirens,10.823571472046208,35.248057963906824,240,34.81180885228587,0.5014474198416727,102,47.643574796097816
76,Los Lagoss,Coyhaique,NothofagusObliqua,15.351242891073968,44.9541366247537,267,53.35366036254015,0.5208287305407416,78,35.16140577672842
77,Magallanes,punta arenas,NothofagusPumilio,14.725094283495508,28.356092349270945,410,68.03003807702015,0.44836693543157646,55,66.01500486643653
78,Magallane,Pta. Arenas,F. cupressoides,12.670889605401955,28.82785426262868,208,48.00897196030742,0.25608842623842376,45,76.10153198900649
79,Aysén,PuertoMontt,Laurelia sempervirens,9.83092764909625,31.413535266069328,306,45.703497222414214,0.12034044024305202,28,68.50760761482172
80,Magalanes,Valdivia,F. cupressoides,15.062385246677337,23.35501318527765,526,57.257801044461836,0.0985372671677407,108,89.14666294626203
81,aysen,Valdivia,N. dombeyi,12.68338817581697,32.68963514123314,399,41.607406016822075,0.7574625233406886,28,31.803811831442328
82,Magallane,Valdvia,Laurelia semp.,9.826711897815333,32.439721382756815,209,54.43250724670251,0.22352782230151136,100,79.99915960195372
83,Los Ríos,Validvia,Nothofagus pumilo,15.217649053790556,44.799864131806565,295,50.95252197007185,0.05567281495397558,101,71.32981321395889
84,Magallanes,Pta. Arenas,L. sempervirens,23.04152736027693,28.10607557489297,516,42.643783088773695,0.797517406695886,42,38.97430060465169
85,Aysen,coihaique,F. cupressoides,13.165861670464611,36.74728546063506,251,64.71105847801121,0.154061652860648,48,68.72996349255749
86,aysen,coyhaique,NothofagusObliqua,22.488882706210113,28.404347180079487,519,59.68981908426161,0.625146091733354,61,18.326076513459757
87,los lagos,Puerto Montt,Laurelia semp.,25.571658573650478,36.39759441782245,342,44.69494123570061,0.3386432714478632,119,73.1466785872442
88,los rios,Pto. Montt,Nothofagus pumilo,10.232905488111625,27.499415442081023,227,49.775581025898894,0.12648025669130947,63,52.586448206968214
89,Magalanes,Pta. Arenas,NothofagusDombeyi,15.045221040994821,35.73472986945206,204,45.93086600228244,0.4144809792543599,117,33.38321381674025
90,Los Lagos,coihaique,Nothofagus obliqua,25.518659589081548,37.28235829088448,109,40.420285411355714,0.01480886113262514,38,62.462184142734415
91,Magallanes,coyhaique,Nothofagus dombey,14.39460019295478,19.33343866942191,455,24.525954913894463,0.8410449825125603,79,61.32959989715272
92,Magallanes,Valdvia,Laurelia semp.,15.184060728827,41.02375420670601,247,42.742583834658916,0.5134979613418572,99,26.758897817567977
93,Los Lagoss,Punta Arenas,Fitzroya cupressoides,6.649972628125541,28.335226130519786,588,40.63958752526566,0.13916001090796182,86,12.43179318492209
94,Los Lagos,punta arenas,Fitzroya cupres.,12.341690498401661,25.302033053738505,464,51.72336061753038,0.2369803183889847,27,44.68980695213391
95,Los Lagoss,Valdvia,Nothofagus pumilo,17.777943423344684,22.899918883299783,463,56.610482022923684,0.44797519213852666,90,55.5609495475537
96,los lagos,Pta Arenas,Fitzroya cupressoides,27.14641321475625,32.98200278098241,558,37.96722995295673,0.18886938281554866,47,80.12842226964787
97,LosLagos,Pta. Arenas,Nothofagus obliqua,14.019965832641548,29.95378311096478,239,55.60246042590508,0.26859916150108587,86,84.25734365180756
98,Magallanes,Puerto Montt,F. cupressoides,6.686868388743225,33.70807185541686,289,35.65631325699988,0.5343855642352632,44,52.304417452541315
99,Los Lagos,coihaique,NothofagusPumilio,7.973754046133456,33.90220784318479,501,48.12061226542317,0.8326090130383855,51,70.30427870148358
100,los rios,Punta Arenas,LaureliaSempervirens,14.821051570308516,36.08584645350178,193,40.9637134900875,0.4018396856899208,45,45.14426178623975
101,Aysen,PuertoMontt,Laurelia sempervirens,20.886033990261247,57.76284116153058,591,61.192604571185655,0.7169752735535483,51,69.68657252583144
102,Los Lagoss,coyhaique,Fitzroya cupressoides,18.186768414376978,30.396917573318508,595,51.751596499918975,0.8766842134606484,107,26.384121995133356
103,LosLagos,Valdvia,Nothofagus dombey,17.30127931755063,22.654266134274266,328,48.34748111252331,0.21630094029616198,24,39.68517878428251
104,magallanes,Pto. Montt,L. sempervirens,21.54572193458798,9.80186667661766,162,40.62125359827672,0.8071919704021601,81,60.73823990508919
105,los lagos,PuertoMontt,F. cupressoides,11.398854562405242,18.046832018094136,439,45.06738037435191,0.7574021983310274,113,11.452637248566306
106,LosLagos,Coyaique,Nothofagus pumilio,15.095473599787827,42.353486507529105,124,77.43591218489077,0.356937297948135,69,67.79690482711632
107,Los Lagoss,Valdivia,Fitzroya cupres.,12.398089398988024,37.19924506773107,367,42.48373818916181,0.9895199595008671,72,76.84284010145335
108,Magalanes,Pto Montt,Laurelia semp.,13.642721322739632,16.500139534850064,504,57.191103763947254,0.262572371435957,28,41.93133288751611
109,Los Lagos,Punta Arenas,NothofagusPumilio,9.968653228372574,54.642124409992206,380,48.31030524668467,0.25480326603169556,104,45.835393374173144
110,Aysenn,Pta Arenas,FitzroyaCupressoides,13.280119642831021,33.267644776615086,110,56.76237971861057,0.7722591646531978,40,78.10257697732249
111,Magallane,Pta. Arenas,Nothofagus oblqua,14.861422168773005,34.60316719880339,419,62.55463809039858,0.4346573180510842,49,72.05237082608267
112,aysen,Valdivia,NothofagusPumilio,13.142642500692247,52.442251799360804,300,44.69032260018385,0.33079499478104324,6,33.05195912267
113,Magallanes,Puerto Montt,Nothofagus obliqua,14.194692484930991,47.39455720828213,225,60.64660139667684,0.17866280533910295,32,35.91808852492312
114,Los Lagos,Pta. Arenas,Nothofagus dombey,17.02520271718593,37.811374758321605,405,91.34959215508758,0.7653324309345441,30,64.31025859124773
115,aysen,Valdivia,NothofagusPumilio,21.193478845321998,38.29213940826256,289,58.513099912875575,0.786321806136077,27,55.055847395852894
116,Magalanes,Pta. Arenas,N. obliqua,21.55577934056299,39.22785096170867,188,74.20372196899694,0.5665640032301404,83,22.978365687719755
117,los rios,coihaique,Laurelia semp.,18.807108836984963,27.59032868287984,454,57.215690001599214,0.9573136131913729,40,34.794392738333315
118,Los Lagoss,Pto. Montt,Laurelia semp.,8.70009260780842,32.86792897544197,215,36.020575667037406,0.31816327042265424,95,81.99866215029233
119,magallanes,Pto Montt,N. dombeyi,13.197950072150732,35.74320494074713,451,54.13540995879475,0.2196190454793372,10,65.05395493778107
120,LosRios,valdivia,Nothofagus pumilio,13.628574846436992,28.732174056215882,276,45.04424305685104,0.6774667689344619,39,88.87794541484156
121,Magalanes,Validvia,N. pumilio,11.714250846057178,20.34580490284447,113,41.060889540236396,0.7584086407997047,107,71.36100239846155
122,LosRios,PuertoMontt,Nothofagus pumilo,16.711755895148034,27.338695986913322,356,48.91122184396571,0.22490597055182238,42,85.35795457148721
123,Los Lagos,punta arenas,Nothofagus dombeyi,7.028357533592711,20.120673920940792,308,47.678748819068716,0.07661076426111324,39,27.295085909638033
124,aysen,punta arenas,NothofagusPumilio,23.46783234764146,30.643725708722307,380,34.10112641310708,0.810516486586372,104,71.71878998535405
125,Los Ríos,Coyaique,LaureliaSempervirens,20.976103357608572,12.195428479934868,542,90.62692377079688,0.9765019736460124,78,11.617401611823794
126,Magallanes,punta arenas,NothofagusObliqua,17.391011309508787,33.41038510507548,427,62.118063717082954,0.6446722860722843,98,63.660801736922714
127,Los Lagos,valdivia,Laurelia semp.,14.689453350399077,13.687255044318352,424,53.665853687631724,0.27786690014389415,57,47.54258224961931
128,Los Ríos,valdivia,L. sempervirens,21.14419647536277,25.96526940006995,488,51.348201668764595,0.996672608552792,109,37.74080575360549
129,magallanes,Pta Arenas,Nothofagus obliqua,18.447024683901336,35.04101074480846,204,68.03522929432845,0.8932666362670775,42,78.99234818344712
130,Magallanes,Valdivia,LaureliaSempervirens,20.533188921090463,37.9114671151253,582,81.1335554346424,0.5133806462802939,97,78.34141541260246
131,magallanes,Pto. Montt,Nothofagus dombeyi,14.7047395887008,36.72359208883501,246,60.27628058018862,0.8253212848418338,63,11.784136391891487
132,los rios,Pto Montt,Nothofagus oblqua,23.946565429320835,33.197339144738805,378,51.81789057176481,0.8158205232629668,47,58.76040979595448
133,LosRios,Punta Arenas,LaureliaSempervirens,20.834439378449282,18.80726684752508,108,72.08966107966425,0.9347989696734995,107,39.42657794567651
134,Los Ríoos,Puerto Montt,Fitzroya cupres.,17.54768147717966,39.80608354866757,217,52.13538864403792,0.8409238437734601,118,43.25288012003593
135,Aysenn,Pto. Montt,L. sempervirens,21.279864602155776,19.03598635494889,193,56.52972214437652,0.6436792359571645,8,76.56325913750207
136,los rios,coyhaique,Nothofagus dombey,12.90419029083014,40.94575820454325,533,65.01516380047757,0.6093037189565074,9,34.787181722214264
137,LosRios,Coyhaique,Nothofagus pumilo,9.162498203264867,36.277047574817054,243,44.2028129318861,0.4673572883316117,72,85.4439048510096
138,los rios,Puerto Montt,L. sempervirens,16.607752565237377,43.58901514739538,388,18.86248403891154,0.6264856399707573,104,24.370706109771263
139,aysen,Pta Arenas,Nothofagus pumilio,14.714547770932656,30.24868484016297,485,43.47379662004972,0.7952165865303827,49,63.01779386945422
140,los rios,coihaique,F. cupressoides,14.011413288611855,21.81235892788979,113,61.59501394069079,0.9690376263025533,84,63.76840536110117
141,Magallane,Validvia,L. sempervirens,21.081560196747017,17.0734747584075,593,60.53826346577268,0.4672873581821201,29,30.175612914233454
142,Los Ríoos,valdivia,Nothofagus oblqua,15.835696066053153,18.18420665427074,356,70.14005164118902,0.5736532029887571,82,35.98004871737616
143,Magallane,Validvia,Nothofagus pumilio,16.31784536767742,13.63225251392987,445,44.047534491957315,0.44480549505878175,15,76.78387940639523
144,Magallanes,Pta Arenas,FitzroyaCupressoides,13.364737206229519,39.42002916936565,285,73.71387864420146,0.668488620983404,33,70.9444203963962
145,Magallane,PuertoMontt,N. obliqua,19.40561569639763,40.674169530323994,444,52.776017456779414,0.6299205040612595,38,36.32767042518076
146,Aysen,Validvia,Nothofagus obliqua,18.5093789065396,35.53699925256848,499,59.066197438455205,0.0178337901936233,90,52.71652375479471
147,Aysen,punta arenas,N. obliqua,19.368298384471466,29.66959087926721,306,63.554191374414586,0.5411615591006584,18,14.934423700247637
148,Aysen,coihaique,N. obliqua,12.513680166819107,50.609594364625124,445,29.27501559659454,0.08848689569901402,28,26.69967059189034
149,Los Ríoos,Puerto Montt,L. sempervirens,21.520442300234976,29.018515170359922,530,34.92654211059613,0.026383618005538345,63,48.86564470883193
150,Magallanes,coyhaique,L. sempervirens,24.193842118831867,32.20916808143893,271,34.42864224399131,0.7911971620846983,43,16.877898822336928
151,Aysenn,Pta Arenas,Laurelia semp.,19.210191986623528,29.521484866708807,563,66.08325777273228,0.2586498621593005,30,77.466588391355
152,Aysenn,Valdivia,Fitzroya cupressoides,10.953558563778547,26.616919335365523,369,45.418150823911574,0.34065507728729927,47,67.44049680861183
153,LosRios,Valdivia,Fitzroya cupressoides,10.988988578818994,36.30974489831098,320,80.41372959987078,0.06408458760406621,40,85.49069365187958
154,aysen,Punta Arenas,Fitzroya cupressoides,13.12311522203456,23.66503310795477,251,50.05063962338389,0.17950026049435064,43,65.47735247712217
155,los rios,Valdvia,N. dombeyi,12.178113929907395,22.9942217348536,210,27.92939227877748,0.7656048182577924,65,85.23210978097484
156,Los Lagoss,PuertoMontt,Fitzroya cupres.,14.644536871563677,36.81469385409354,282,39.91373733942224,0.4935308302326209,20,54.361004455277204
157,Aysenn,Pta Arenas,L. sempervirens,18.16221233183924,25.023916334376608,498,51.760645448289914,0.8806684625501484,106,58.01748888495755
158,LosLagos,coyhaique,L. sempervirens,16.44976220374924,31.334820280751792,438,57.72784796290219,0.3972421314668352,63,88.15768437010087
159,Los Ríoos,Pta Arenas,Nothofagus dombeyi,16.011445281931444,26.586718802364732,171,35.2274340787644,0.2687007357542682,100,61.37033174914083
160,Magallane,PuertoMontt,N. dombeyi,13.793986250999271,29.88448701773352,517,58.527211577094064,0.34759981445865096,10,12.462925508859728
161,aysen,Puerto Montt,FitzroyaCupressoides,14.630770364177254,23.267108815333764,485,62.53314135568935,0.7127717935169045,102,67.90422213044187
162,los rios,Pta. Arenas,N. pumilio,18.98287753764501,23.594112472509067,382,40.385786006670045,0.555005672334486,60,82.43749537099325
163,Magallanes,Pta Arenas,NothofagusDombeyi,4.940209862500925,21.802678781897157,173,79.53735818088721,0.9041912075524279,12,73.64641998354614
164,magallanes,Valdvia,N. obliqua,14.943047957606343,38.433301098614514,454,42.01011464974165,0.6021687693888833,98,56.70666181003381
165,Los Lagoss,PuertoMontt,Laurelia semp.,16.439937974636624,31.718848342513294,314,35.00182888676685,0.49301820848150313,31,63.7042810474813
166,los rios,Punta Arenas,Nothofagus oblqua,18.917915342736464,39.185508237936645,596,27.06166227910189,0.7857527238867329,75,89.21534314013374
167,Magallane,punta arenas,Laurelia sempervirens,9.949770303580879,40.25386564543962,427,68.30961048038245,0.9475338507334452,31,17.252967080747066
168,aysen,Puerto Montt,L. sempervirens,9.685451587734406,25.400856728643266,575,50.34324316018854,0.35584591124497056,93,63.37958629065916
169,Aysén,Pta Arenas,NothofagusDombeyi,17.91977497439067,38.81584984388564,122,42.810710158034155,0.24987621016547767,50,32.671815565647506
170,los lagos,Valdvia,NothofagusDombeyi,5.47773879871542,29.85879278066567,167,27.88792346852259,0.6162173962941392,45,61.2072317268936
171,Magallane,Pto. Montt,N. obliqua,21.660945553803927,28.41326494520748,497,44.16123614649555,0.498872821153881,83,58.609886070715106
172,LosRios,valdivia,LaureliaSempervirens,16.132959957464053,42.52367096660775,546,85.72168081514167,0.9891855748647834,29,22.276546568652968
173,Aysenn,Valdvia,Nothofagus oblqua,22.793606064217187,35.53768462815432,472,17.83268744358324,0.4623617841477333,90,26.539731659219132
174,magallanes,Valdvia,NothofagusPumilio,9.564638117152436,26.475757449362725,461,40.52512398451175,0.07433155136034586,22,59.730366243457084
175,Magallane,Valdivia,Nothofagus obliqua,12.818202656408797,34.88793315526648,192,76.89175955063315,0.9773690607776359,16,20.258395784301932
176,Los Lagos,Pto Montt,Fitzroya cupres.,2.960658365365571,17.342873478304107,420,68.73459570604284,0.8435869455935401,91,31.214470010425828
177,Aysenn,Valdivia,Nothofagus oblqua,11.021551185023618,32.47312981139617,423,41.440614975780775,0.17825014395796335,55,76.8196438190402
178,Aysén,Validvia,Fitzroya cupres.,14.080765596390604,15.004084491418164,483,53.053926454029586,0.9046052531128693,113,36.16732048013109
179,los rios,Punta Arenas,F. cupressoides,5.186462099957817,20.15600374131817,162,56.94406107041614,0.3406668208217446,43,49.044812501573034
180,aysen,Pto Montt,F. cupressoides,13.026865939008003,35.84639698269119,323,52.00757872710901,0.3771119845344445,93,85.29122681166723
181,los rios,Pto Montt,Nothofagus pumilo,5.063299115698779,3.297540025731898,324,76.76675314413764,0.9063914823621593,14,28.171927106955703
182,Aysenn,Coyaique,N. obliqua,13.712699075442874,48.02511859074755,468,55.0963130818693,0.5301155650353153,98,41.17008138864083
183,LosLagos,Pto Montt,NothofagusObliqua,20.735559635541183,38.34492720704601,445,67.03274436444556,0.13776292939851964,78,58.51662204348365
184,Aysenn,Pto Montt,N. pumilio,14.825101249429387,11.614668775102619,436,52.72398153643423,0.369056159341804,102,70.42711436031777
185,Los Ríos,coyhaique,L. sempervirens,23.291036863059013,53.9849860669323,202,19.51416780910302,0.7220974462678807,114,82.13227093701641
186,Los Ríoos,Pto. Montt,Nothofagus dombey,18.93146281697305,56.74103892486018,314,32.11380869965275,0.17418418806801672,81,83.23783900588121
187,Los Lagos,PuertoMontt,Nothofagus obliqua,21.740739243034856,28.195083410102615,291,35.22683226040963,0.5902311974063588,58,72.13120594980984
188,Aysenn,Puerto Montt,Nothofagus dombeyi,11.175273795608582,20.735109352997565,259,46.26071214085991,0.6952741329444169,33,28.266466927464833
189,Aysen,Pto. Montt,Nothofagus pumilio,11.054291858036988,46.86303574202864,471,81.17621358521586,0.34385357554257934,106,11.984746403405264
190,Los Lagos,Coyhaique,LaureliaSempervirens,16.72806708192684,26.562098625597407,306,55.43617194313177,0.6938806887083223,45,40.7019144284499
191,aysen,Pto Montt,L. sempervirens,7.111489541835705,31.61039507812854,368,48.41317846902852,0.8842073518293186,113,21.323908079025866
192,aysen,Pto. Montt,Laurelia sempervirens,17.355718748810453,42.172897339227674,293,68.57836994233472,0.4721167442332409,13,66.83101179506384
193,Los Ríoos,Coyaique,Nothofagus pumilo,13.380400917265352,28.46488536206803,479,28.221744867473774,0.3829093281797856,67,62.890446946057345
194,aysen,Pta Arenas,Fitzroya cupressoides,21.649984187733285,27.58945749683332,502,42.65457244777642,0.2511584013582857,81,13.517731329716387
195,Aysén,Validvia,Fitzroya cupressoides,18.397561270397052,17.276050227947813,251,40.44007019089939,0.6042054798633042,41,76.92750233047609
196,los lagos,Pta. Arenas,N. dombeyi,20.483532151700636,23.694569042619847,336,55.97062339202207,0.879852048038716,18,29.89946130329458
197,LosLagos,Coyhaique,F. cupressoides,11.228969593024765,27.39230153743932,187,63.43754438530951,0.32466126718519406,105,44.578166039283374
198,Magallane,Valdvia,F. cupressoides,20.241051343808643,17.614368109653327,110,57.07228328040844,0.3962355245373035,77,63.43469883645939
199,Los Ríoos,Coyhaique,LaureliaSempervirens,22.223562471821413,18.520641817906224,286,57.30974724828368,0.4066255175499839,76,44.353502948180264
